Shipment_ID,Route_Type,Distance_km,Delivery_Time_min,On_Time,Delay_Minutes,Vehicle_Type,Day_of_Week,Region,Fuel_Cost
8937,Rural,686.36,594.13,1,130.81,Van,Thu,South,1368.41
8938,Urban,118.23,835.1,1,75.66,Truck,Tue,West,4211.69
8939,Highway,24.04,299.29,1,257.61,Truck,Sat,South,3959.57
8940,Rural,915.16,639.4,1,62.87,Truck,Sat,North,4951.97
8941,Urban,102.87,934.33,0,272.08,Truck,Thu,North,163.63
8942,Highway,573.67,1080.94,1,107.92,Van,Tue,West,753.82
8943,Rural,10.39,107.53,1,7.95,Truck,Wed,North,1719.71
8944,Highway,924.77,1006.35,1,50.51,Van,Thu,North,3482.32
8945,Rural,641.0,113.3,1,266.35,Bike,Fri,West,1611.94
8946,Rural,194.9,71.43,1,38.53,Bike,Tue,South,1762.53
8947,Highway,448.07,254.05,0,221.63,Bike,Thu,East,1175.81
8948,Highway,856.64,990.86,1,54.84,Bike,Thu,South,4552.48
8949,Rural,986.79,107.65,1,149.68,Van,Mon,East,2760.39
8950,Urban,696.19,60.72,1,61.56,Van,Mon,South,840.44
8951,Highway,1206.92,203.4,0,99.95,Bike,Sat,West,2931.94
8952,Rural,173.1,1426.09,1,37.45,Truck,Wed,West,839.56
8953,Rural,131.4,1363.7,1,166.8,Bike,Fri,West,1395.65
8954,Urban,71.15,157.1,1,109.75,Bike,Fri,East,3495.71
8955,Urban,806.06,476.9,1,109.65,Bike,Thu,South,3802.99
8956,Urban,1060.82,1422.52,1,11.57,Van,Thu,West,2193.77
8957,Highway,200.13,173.6,1,40.84,Bike,Sun,East,877.51
8958,Rural,960.22,169.06,1,212.26,Bike,Sat,West,1097.08
8959,Rural,718.04,156.43,1,87.7,Bike,Thu,North,2721.05
8960,Rural,1481.08,1465.42,1,132.62,Van,Tue,North,2965.26
8961,Urban,1077.62,1122.37,0,228.92,Bike,Wed,West,4349.75
8962,Rural,987.92,345.29,1,133.43,Bike,Wed,East,1377.29
8963,Highway,857.82,97.54,0,67.68,Truck,Mon,North,3079.36
8964,Urban,1496.06,1448.91,1,164.95,Bike,Sat,West,63.12
8965,Urban,1470.79,655.47,1,240.36,Van,Thu,West,2382.66
8966,Urban,809.48,909.61,0,179.89,Truck,Thu,East,2020.62
8967,Urban,685.5,440.42,1,126.05,Bike,Tue,East,644.74
8968,Highway,695.86,1144.79,1,37.69,Van,Thu,North,4461.63
8969,Rural,645.37,319.3,1,74.61,Truck,Thu,West,584.89
8970,Highway,799.44,1186.76,1,283.84,Van,Wed,North,1363.99
8971,Rural,414.01,368.99,1,231.54,Truck,Sun,South,3683.25
8972,Highway,1390.55,173.93,1,26.27,Van,Thu,West,944.63
8973,Urban,737.89,733.87,1,1.65,Truck,Sat,East,430.02
8974,Urban,1263.8,1225.43,1,52.63,Bike,Tue,South,4848.3
8975,Highway,715.58,595.75,1,283.17,Bike,Tue,East,1503.01
8976,Highway,1078.84,72.44,1,174.01,Bike,Fri,East,350.43
8977,Rural,508.64,843.37,0,251.6,Bike,Fri,South,748.14
8978,Highway,939.09,1030.29,1,139.57,Truck,Mon,North,1151.16
8979,Highway,750.07,1118.82,1,247.99,Truck,Tue,South,4794.03
8980,Rural,553.84,620.83,0,10.17,Truck,Sat,West,129.67
8981,Rural,1322.93,172.62,1,128.05,Truck,Tue,North,3974.33
8982,Rural,173.5,888.96,1,113.28,Truck,Sat,North,3915.53
8983,Highway,732.95,514.44,1,294.46,Truck,Sat,West,2523.18
8984,Rural,295.58,1421.92,0,90.14,Bike,Wed,West,4667.86
8985,Urban,1292.28,768.99,1,125.08,Truck,Fri,East,116.5
8986,Urban,383.94,724.23,1,227.64,Van,Sat,South,2501.27
8987,Urban,951.98,484.54,1,264.21,Van,Sun,West,1304.63
8988,Highway,252.52,528.02,1,263.52,Van,Mon,South,3821.55
8989,Urban,610.35,783.75,1,118.35,Truck,Wed,North,907.56
8990,Highway,1349.54,480.8,1,284.57,Bike,Sat,West,4381.63
8991,Highway,253.27,1341.69,1,196.05,Van,Sun,North,2057.11
8992,Urban,996.48,675.36,0,255.34,Truck,Sun,East,722.54
8993,Rural,310.74,459.27,0,277.88,Truck,Wed,East,222.01
8994,Highway,626.54,258.43,1,70.08,Bike,Fri,West,3462.79
8995,Urban,813.22,1018.36,1,149.76,Truck,Wed,West,4645.86
8996,Highway,868.07,67.91,1,176.34,Truck,Fri,West,4850.86
8997,Rural,905.75,691.49,0,240.73,Van,Tue,North,4377.93
8998,Rural,962.0,838.68,1,120.35,Van,Tue,West,1978.2
8999,Urban,411.29,529.48,0,63.13,Van,Fri,East,4534.0
9000,Highway,605.04,1132.23,1,222.97,Van,Sat,West,3236.2
9001,Highway,60.79,1023.22,1,177.7,Van,Thu,West,363.42
9002,Highway,1154.29,1457.96,1,269.49,Truck,Thu,North,895.78
9003,Highway,1256.46,777.89,0,196.51,Truck,Mon,South,1956.17
9004,Urban,302.86,820.58,0,5.05,Bike,Thu,East,1565.83
9005,Rural,306.16,391.38,1,290.0,Van,Mon,South,1712.96
9006,Urban,67.84,596.66,1,177.93,Van,Sun,North,3688.11
9007,Highway,1455.72,69.49,1,178.76,Van,Fri,West,341.46
9008,Highway,1211.74,1043.23,1,272.78,Van,Sat,West,3048.65
9009,Rural,544.25,488.09,0,199.14,Van,Fri,East,1716.37
9010,Highway,725.45,824.34,1,143.8,Truck,Fri,West,4417.92
9011,Urban,441.49,404.84,0,32.19,Truck,Mon,North,332.98
9012,Urban,897.88,942.92,1,288.66,Van,Wed,South,4859.77
9013,Rural,1077.38,687.95,1,23.55,Truck,Mon,East,450.59
9014,Urban,673.82,738.34,0,51.09,Van,Sat,West,2200.64
9015,Urban,1311.02,1415.63,1,245.86,Bike,Sun,West,4292.49
9016,Urban,777.95,1068.06,1,147.12,Van,Sat,South,1643.4
9017,Urban,220.66,414.99,1,53.48,Bike,Sun,South,4257.93
9018,Highway,935.33,770.77,1,85.85,Bike,Wed,West,4817.68
9019,Urban,696.04,716.01,1,298.2,Van,Tue,West,657.59
9020,Rural,1403.83,1198.73,1,175.21,Van,Tue,North,2412.32
9021,Rural,590.88,1255.03,1,120.48,Van,Wed,South,1192.43
9022,Urban,607.28,446.66,1,262.87,Van,Sun,South,3846.81
9023,Rural,977.91,1237.09,1,143.91,Truck,Sat,South,584.55
9024,Urban,792.84,293.87,1,92.38,Truck,Sun,North,3885.01
9025,Rural,564.8,1151.27,1,49.27,Bike,Wed,South,3393.33
9026,Rural,1484.71,395.71,1,223.34,Van,Sun,North,3175.14
9027,Urban,456.77,467.96,1,178.87,Truck,Thu,East,2199.84
9028,Urban,419.91,1283.13,0,27.71,Truck,Wed,East,2532.8
9029,Highway,1297.32,647.51,1,177.49,Truck,Wed,North,547.02
9030,Urban,10.04,1486.13,1,47.84,Bike,Fri,East,1385.94
9031,Urban,305.87,253.36,1,294.52,Truck,Mon,South,4571.28
9032,Highway,887.72,711.12,1,77.91,Van,Wed,South,2237.77
9033,Urban,247.86,1106.7,0,208.8,Truck,Fri,North,2044.14
9034,Urban,1478.78,37.89,1,196.81,Van,Wed,West,284.31
9035,Highway,698.97,253.23,1,207.41,Truck,Thu,South,4427.36
9036,Urban,898.06,59.92,1,129.0,Van,Wed,West,3779.37
9037,Urban,244.76,1489.53,1,22.3,Bike,Wed,West,503.66
9038,Highway,437.62,1148.12,0,294.0,Truck,Fri,West,793.43
9039,Highway,923.86,579.13,0,57.46,Truck,Wed,East,662.13
9040,Rural,826.58,259.74,1,230.92,Bike,Fri,East,3283.32
9041,Urban,1177.62,162.86,0,41.27,Bike,Sun,North,836.59
9042,Rural,407.5,811.9,1,84.36,Bike,Mon,East,4975.74
9043,Rural,982.05,1464.56,1,167.97,Van,Fri,West,2889.61
9044,Highway,440.01,1021.68,1,124.04,Van,Sat,West,4357.18
9045,Urban,882.2,566.75,1,287.48,Truck,Sun,East,3663.79
9046,Urban,909.52,766.25,1,254.31,Van,Mon,East,171.2
9047,Highway,187.15,1498.39,1,276.54,Truck,Sat,West,2134.6
9048,Rural,825.21,792.59,0,192.21,Bike,Wed,North,1840.03
9049,Highway,22.85,1447.38,1,65.67,Truck,Mon,West,4763.33
9050,Urban,754.31,54.05,1,155.55,Bike,Tue,North,1724.86
9051,Highway,1047.8,1089.82,1,229.66,Bike,Sat,South,3452.8
9052,Urban,113.88,951.93,1,19.42,Truck,Tue,West,2967.92
9053,Rural,1408.37,1037.43,1,258.94,Van,Fri,East,3696.37
9054,Urban,690.84,868.73,0,189.41,Van,Thu,East,353.3
9055,Rural,1407.93,94.94,0,217.07,Truck,Wed,West,4657.4
9056,Rural,165.56,249.86,1,208.29,Van,Sun,North,4965.39
9057,Urban,1425.1,1385.71,1,254.33,Bike,Sat,East,2794.12
9058,Urban,168.25,372.4,1,26.26,Bike,Sun,South,863.42
9059,Rural,694.94,1489.62,1,113.11,Van,Tue,East,4353.72
9060,Highway,1407.3,1029.0,1,150.78,Van,Thu,North,3254.23
9061,Urban,352.9,683.2,1,163.98,Bike,Fri,West,3138.49
9062,Rural,57.0,1382.47,0,282.77,Truck,Mon,East,4430.32
9063,Rural,1190.7,1198.63,0,12.74,Van,Wed,West,3670.8
9064,Highway,895.85,660.58,1,259.92,Van,Sat,West,4602.84
9065,Urban,773.31,130.83,1,165.57,Truck,Mon,South,4790.04
9066,Rural,56.34,1306.41,1,166.39,Bike,Wed,South,1757.16
9067,Highway,981.58,1154.61,1,96.1,Truck,Tue,West,1029.67
9068,Rural,261.58,1192.38,1,193.09,Truck,Thu,North,1958.0
9069,Urban,1397.14,1124.94,1,193.92,Truck,Fri,South,4839.16
9070,Highway,1030.16,435.36,0,56.79,Van,Wed,East,997.45
9071,Rural,1062.02,1292.5,1,203.1,Bike,Tue,South,2975.98
9072,Highway,352.71,33.28,1,80.01,Bike,Sat,West,467.04
9073,Urban,1321.73,378.8,1,206.64,Van,Fri,South,4170.8
9074,Highway,808.91,98.44,0,183.58,Truck,Wed,North,3357.62
9075,Urban,1286.34,192.58,1,214.79,Van,Sun,South,2634.45
9076,Rural,410.07,812.6,1,5.91,Truck,Tue,North,3168.46
9077,Urban,1134.42,84.77,1,37.61,Truck,Fri,East,629.4
9078,Rural,863.98,296.63,0,252.06,Truck,Mon,South,4314.13
9079,Rural,77.39,372.13,1,114.22,Truck,Sun,East,1733.7
9080,Urban,610.99,993.35,1,251.02,Van,Thu,West,887.16
9081,Rural,279.95,719.17,1,18.8,Truck,Thu,East,123.23
9082,Highway,541.96,703.87,1,230.81,Van,Sat,South,350.47
9083,Rural,578.11,1159.6,1,25.13,Truck,Sun,South,3374.64
9084,Urban,715.02,701.38,1,140.5,Van,Sun,North,3606.41
9085,Highway,902.43,542.28,1,281.27,Bike,Sat,South,786.93
9086,Highway,858.61,1444.8,1,23.3,Van,Mon,West,3048.3
9087,Rural,63.29,42.19,1,105.2,Bike,Thu,North,2440.92
9088,Rural,1127.28,478.93,1,155.5,Van,Thu,South,4689.09
9089,Urban,1424.03,925.81,1,269.84,Bike,Wed,South,3342.76
9090,Highway,526.28,1180.73,1,99.78,Van,Tue,South,2625.64
9091,Urban,273.72,1230.13,1,242.11,Truck,Mon,South,1454.69
9092,Rural,812.3,97.73,0,215.45,Bike,Sat,West,2335.88
9093,Highway,1058.84,1072.42,1,92.12,Truck,Tue,South,1273.15
9094,Urban,1019.96,1088.77,1,102.24,Bike,Thu,North,3408.02
9095,Urban,920.1,344.7,1,57.3,Truck,Tue,South,2990.71
9096,Urban,223.62,195.78,0,207.89,Truck,Fri,North,1516.58
9097,Urban,1256.05,1132.04,0,168.93,Van,Mon,North,109.75
9098,Urban,641.3,396.77,0,46.49,Truck,Mon,South,4914.79
9099,Highway,336.1,32.46,1,186.02,Bike,Sun,West,312.3
9100,Urban,133.97,358.65,1,149.59,Bike,Sun,South,2757.71
9101,Highway,628.0,75.67,1,27.78,Bike,Mon,South,4267.49
9102,Urban,928.87,396.3,0,286.11,Van,Wed,North,3124.32
9103,Rural,999.74,522.48,1,250.43,Van,Tue,East,2955.3
9104,Rural,1444.29,428.96,0,21.31,Bike,Tue,East,3589.74
9105,Urban,233.96,1382.31,1,279.38,Truck,Sat,West,1575.22
9106,Rural,1478.73,371.82,1,275.0,Van,Wed,North,1978.72
9107,Highway,983.74,717.28,1,12.65,Truck,Mon,West,468.39
9108,Urban,684.07,1437.42,0,60.44,Van,Wed,South,73.25
9109,Highway,1332.85,1322.42,1,210.72,Van,Wed,South,1359.56
9110,Urban,1043.25,484.61,1,280.37,Van,Thu,West,4080.45
9111,Rural,526.33,509.94,0,246.93,Van,Mon,North,3077.44
9112,Highway,1326.71,902.19,0,84.57,Bike,Sat,South,740.12
9113,Rural,1001.59,1379.26,1,10.03,Van,Fri,North,2161.01
9114,Rural,1049.76,44.7,1,141.87,Van,Sat,South,146.67
9115,Urban,1345.1,607.89,1,27.59,Bike,Thu,South,4021.2
9116,Highway,675.38,1279.17,0,73.59,Bike,Mon,West,2332.24
9117,Rural,987.07,633.39,1,192.03,Bike,Sun,West,1420.61
9118,Urban,1118.31,1088.48,1,148.51,Bike,Mon,North,3852.26
9119,Urban,683.64,1047.13,0,113.02,Truck,Mon,East,4853.23
9120,Urban,129.76,332.02,1,278.99,Bike,Tue,East,2045.91
9121,Rural,1158.3,690.9,1,57.89,Bike,Mon,East,3838.92
9122,Urban,76.49,862.29,1,146.24,Bike,Mon,South,1640.29
9123,Highway,1078.28,1081.73,1,172.05,Truck,Fri,East,3802.26
9124,Highway,1366.76,1238.91,1,96.58,Bike,Mon,West,4827.29
9125,Rural,523.72,1147.1,1,211.59,Truck,Wed,East,3269.24
9126,Highway,157.58,71.62,1,260.18,Van,Mon,East,1232.78
9127,Urban,353.13,1015.84,1,162.44,Truck,Mon,East,3466.13
9128,Rural,845.61,761.05,1,234.4,Bike,Sat,East,4230.82
9129,Urban,1414.28,873.58,1,18.29,Truck,Mon,East,2048.38
9130,Rural,770.86,578.26,1,46.13,Truck,Sun,North,3128.93
9131,Rural,173.54,1079.62,1,138.61,Truck,Tue,West,1300.11
9132,Urban,943.54,1020.62,1,276.31,Truck,Thu,East,2300.09
9133,Highway,1100.6,881.85,0,159.48,Truck,Tue,South,870.9
9134,Highway,592.96,1296.56,0,129.69,Truck,Fri,North,4185.91
9135,Rural,1083.66,179.79,0,180.03,Truck,Sat,South,528.71
9136,Urban,490.61,472.5,1,37.34,Truck,Sat,West,326.41
9137,Urban,1184.69,757.84,0,196.1,Van,Fri,East,2695.27
9138,Rural,514.9,1439.15,1,28.21,Van,Wed,West,2933.26
9139,Highway,387.88,135.79,1,173.04,Bike,Wed,East,4595.42
9140,Urban,1319.38,525.5,1,214.32,Bike,Fri,East,1056.25
9141,Highway,824.97,1391.06,1,123.45,Bike,Thu,South,3901.12
9142,Highway,431.31,1349.98,1,273.27,Bike,Sat,West,3238.14
9143,Rural,1402.95,1301.91,1,45.61,Bike,Thu,East,3721.27
9144,Rural,1037.82,483.33,0,51.29,Bike,Fri,West,829.38
9145,Highway,334.95,1274.85,1,155.07,Van,Mon,East,2259.97
9146,Urban,923.89,772.85,0,279.5,Van,Tue,West,1812.6
9147,Urban,1306.19,941.07,1,117.21,Van,Tue,West,3512.8
9148,Rural,1045.75,381.07,0,277.92,Truck,Mon,East,2987.99
9149,Highway,370.91,1068.81,1,208.04,Truck,Thu,West,4839.3
9150,Urban,975.03,511.71,1,234.77,Bike,Tue,East,736.76
9151,Urban,930.64,535.5,1,281.36,Van,Tue,East,2394.2
9152,Rural,1232.16,966.12,1,171.7,Bike,Wed,East,3484.56
9153,Highway,271.31,382.55,1,192.5,Van,Sun,North,1875.48
9154,Urban,1050.95,359.92,1,173.7,Van,Thu,East,4619.81
9155,Rural,45.92,572.67,1,235.46,Bike,Fri,West,4270.17
9156,Urban,1045.78,1173.75,1,82.02,Bike,Fri,North,4370.99
9157,Urban,1440.85,360.28,0,236.41,Truck,Mon,East,3064.77
9158,Urban,265.71,1187.36,1,214.06,Van,Sun,West,2384.83
9159,Rural,470.39,1052.54,1,180.62,Truck,Tue,West,1871.14
9160,Highway,876.39,1028.25,1,11.64,Truck,Fri,West,642.49
9161,Rural,1099.93,727.89,1,232.36,Truck,Sun,North,4743.77
9162,Highway,519.84,1126.46,1,39.73,Truck,Mon,South,1354.95
9163,Urban,998.07,49.87,1,288.59,Van,Sun,South,4020.29
9164,Highway,1349.42,479.24,1,24.45,Van,Wed,North,108.9
9165,Urban,1091.21,1028.33,1,216.08,Truck,Thu,East,1938.41
9166,Urban,1067.98,1481.32,1,108.13,Van,Tue,South,2876.98
9167,Rural,576.05,33.7,1,220.71,Truck,Sun,South,1606.18
9168,Urban,1367.59,779.66,1,155.69,Bike,Tue,West,1009.79
9169,Rural,419.6,1388.04,1,188.85,Truck,Mon,West,403.68
9170,Highway,311.89,1299.4,1,22.63,Bike,Tue,East,4946.09
9171,Highway,549.51,64.01,0,289.94,Truck,Thu,South,4437.73
9172,Urban,976.98,808.45,1,1.15,Truck,Fri,West,1596.14
9173,Rural,1293.21,36.3,1,282.35,Van,Mon,North,128.18
9174,Urban,202.46,1190.68,1,170.48,Bike,Thu,East,2725.85
9175,Rural,1221.63,484.05,1,77.48,Van,Tue,West,1641.37
9176,Rural,1220.17,1155.42,1,191.32,Truck,Fri,West,622.97
9177,Rural,882.44,1418.85,1,201.87,Bike,Thu,West,3962.02
9178,Highway,1142.17,1464.85,1,219.1,Truck,Fri,North,1723.96
9179,Rural,276.91,1344.34,1,4.93,Bike,Fri,North,4865.62
9180,Highway,258.53,330.09,1,294.83,Bike,Mon,West,3545.6
9181,Rural,1294.89,316.06,1,185.37,Truck,Sun,East,4206.61
9182,Highway,749.73,949.9,1,113.26,Truck,Sun,West,3127.82
9183,Highway,372.68,829.76,1,171.2,Van,Tue,South,2830.43
9184,Highway,1034.65,44.02,1,53.53,Van,Wed,West,2168.77
9185,Urban,1338.35,605.84,1,74.18,Truck,Wed,North,461.43
9186,Rural,950.32,1362.84,1,25.73,Van,Wed,South,3700.15
9187,Urban,524.28,1350.59,1,263.77,Van,Sun,North,1732.22
9188,Rural,727.44,329.74,0,75.48,Truck,Thu,East,1023.58
9189,Rural,1129.64,591.49,1,221.91,Bike,Wed,East,616.35
9190,Urban,105.91,853.74,1,82.26,Truck,Sun,West,437.8
9191,Highway,329.66,1283.59,0,43.8,Van,Sat,East,2403.32
9192,Rural,696.56,812.03,1,32.44,Truck,Sat,South,4193.08
9193,Highway,908.34,1453.25,1,258.07,Truck,Tue,North,687.13
9194,Urban,512.05,1204.61,0,35.92,Bike,Sun,West,2597.94
9195,Highway,451.09,1431.05,1,26.14,Bike,Wed,East,1926.58
9196,Rural,66.87,1105.29,1,2.81,Van,Sun,North,2722.59
9197,Rural,53.74,1320.11,0,109.93,Van,Fri,North,337.28
9198,Rural,421.65,1251.58,1,282.81,Van,Sun,East,2698.92
9199,Urban,798.11,403.14,1,272.59,Van,Sat,West,2772.33
9200,Rural,836.78,367.42,1,34.52,Van,Fri,North,4356.91
9201,Urban,743.57,1300.64,1,3.75,Truck,Fri,West,1037.55
9202,Highway,617.77,154.48,1,225.3,Truck,Sun,North,4082.97
9203,Rural,382.18,630.59,0,91.94,Van,Wed,West,3769.52
9204,Rural,604.04,1236.37,0,250.4,Bike,Tue,West,4576.58
9205,Rural,212.45,1225.46,1,64.63,Bike,Tue,East,4569.02
9206,Highway,177.31,234.01,1,147.66,Van,Wed,North,3842.39
9207,Rural,453.42,746.93,1,9.88,Truck,Tue,East,4630.01
9208,Urban,1493.05,735.35,1,268.41,Bike,Sat,South,1331.82
9209,Highway,493.11,505.87,1,53.39,Bike,Wed,West,820.37
9210,Highway,1405.0,1378.26,1,88.41,Bike,Tue,North,1437.84
9211,Highway,591.43,990.08,1,143.91,Bike,Mon,East,4207.36
9212,Highway,661.32,1470.88,1,81.38,Truck,Mon,South,1601.94
9213,Highway,1196.61,128.15,1,12.05,Truck,Tue,West,4102.31
9214,Urban,144.99,609.69,1,8.73,Bike,Fri,North,1891.27
9215,Highway,277.56,1257.65,0,286.56,Truck,Sat,East,4007.55
9216,Rural,1460.89,651.35,0,97.65,Truck,Mon,North,4243.51
9217,Highway,761.35,414.96,1,100.32,Van,Sat,West,3405.47
9218,Highway,71.24,1496.78,1,276.87,Van,Sun,South,4898.91
9219,Highway,75.83,1313.49,1,250.85,Van,Thu,West,3665.08
9220,Highway,1361.32,833.32,1,206.08,Van,Sat,North,1263.43
9221,Highway,1310.68,855.71,0,197.55,Bike,Wed,West,4922.84
9222,Urban,690.31,40.09,1,240.33,Van,Thu,East,3434.87
9223,Urban,249.02,1472.06,1,50.66,Van,Tue,North,2206.91
9224,Highway,1246.28,1215.25,1,199.28,Truck,Tue,North,2485.05
9225,Urban,490.28,83.99,1,29.52,Bike,Sun,North,3842.31
9226,Rural,631.49,289.21,0,37.95,Truck,Fri,South,3778.53
9227,Highway,1025.3,1236.92,1,72.83,Truck,Sun,South,4213.47
9228,Rural,533.33,157.69,1,212.94,Truck,Mon,North,1241.55
9229,Rural,944.86,1414.43,1,267.76,Van,Sat,South,4742.92
9230,Highway,1328.5,1499.84,1,207.24,Bike,Mon,South,1344.47
9231,Rural,1197.07,1333.06,1,124.99,Van,Sat,East,2428.39
9232,Rural,575.51,1116.19,0,154.1,Bike,Thu,South,1096.29
9233,Rural,435.47,746.31,1,213.7,Truck,Sun,South,2199.72
9234,Highway,431.84,151.17,1,183.98,Bike,Mon,South,3266.94
9235,Highway,526.14,1103.76,0,158.84,Truck,Tue,North,2484.63
9236,Rural,742.81,613.39,1,71.04,Van,Fri,North,1280.17
9237,Highway,627.81,868.24,0,185.09,Truck,Wed,South,1965.76
9238,Highway,203.84,461.28,0,5.6,Van,Thu,East,2992.68
9239,Rural,249.37,385.97,0,168.02,Van,Sat,South,4493.92
9240,Highway,517.68,506.72,1,246.22,Van,Thu,East,2147.38
9241,Urban,845.29,1226.33,0,53.93,Truck,Wed,West,2895.59
9242,Highway,891.03,656.94,1,34.26,Van,Tue,East,4558.71
9243,Urban,731.88,488.21,1,291.07,Bike,Thu,South,4213.25
9244,Rural,1109.47,666.47,1,253.04,Bike,Mon,East,967.47
9245,Highway,1107.19,77.46,0,90.6,Bike,Mon,East,1840.63
9246,Rural,644.3,1339.19,1,62.57,Bike,Mon,East,3954.3
9247,Rural,191.04,841.09,1,100.21,Van,Fri,West,3668.61
9248,Rural,797.61,184.09,1,129.37,Bike,Wed,South,3847.77
9249,Rural,575.3,453.96,1,246.32,Truck,Tue,East,839.39
9250,Rural,211.19,1475.82,0,71.76,Bike,Mon,South,2327.44
9251,Highway,1472.82,901.79,1,216.25,Bike,Mon,West,3491.23
9252,Urban,557.78,458.37,1,278.79,Truck,Fri,North,2059.13
9253,Highway,940.57,656.73,0,113.85,Truck,Mon,South,2844.21
9254,Highway,737.74,409.96,1,7.81,Bike,Sat,North,3810.35
9255,Highway,218.53,76.75,1,248.28,Van,Fri,West,2542.99
9256,Highway,88.04,1267.78,1,212.52,Truck,Sat,West,3070.63
9257,Urban,940.53,459.94,1,44.72,Van,Wed,North,1748.5
9258,Highway,374.3,1262.46,1,179.07,Van,Thu,South,1857.09
9259,Rural,369.26,733.48,1,247.44,Bike,Mon,North,978.85
9260,Highway,1435.68,298.86,1,54.31,Van,Mon,West,4959.52
9261,Highway,695.35,1208.75,1,66.87,Van,Sun,West,3054.84
9262,Urban,48.99,584.35,1,60.53,Van,Wed,South,1012.38
9263,Urban,513.06,1070.36,1,299.25,Bike,Thu,South,863.73
9264,Rural,878.81,1260.73,1,68.86,Truck,Fri,East,1181.39
9265,Highway,496.21,1445.59,1,80.08,Bike,Thu,North,3603.08
9266,Highway,45.14,156.15,1,14.38,Truck,Mon,South,2519.13
9267,Highway,669.25,42.33,0,294.98,Van,Wed,South,2701.0
9268,Rural,163.33,836.18,0,74.03,Truck,Sat,North,3495.49
9269,Urban,930.64,418.43,1,217.57,Truck,Tue,West,3658.4
9270,Rural,931.28,719.58,1,7.91,Truck,Wed,North,3745.86
9271,Highway,61.45,136.81,1,235.02,Truck,Fri,North,444.77
9272,Urban,439.55,767.34,1,225.18,Van,Fri,West,4170.44
9273,Urban,623.46,213.54,1,25.25,Truck,Mon,North,913.17
9274,Rural,827.64,1262.72,0,36.78,Truck,Sun,South,3192.42
9275,Urban,447.61,1146.45,1,88.53,Van,Wed,North,1166.14
9276,Urban,435.18,138.89,1,106.4,Truck,Tue,South,4139.51
9277,Highway,1474.61,1259.44,0,235.05,Bike,Wed,West,3837.39
9278,Highway,67.58,507.69,0,18.36,Truck,Fri,North,917.42
9279,Urban,1483.62,548.7,1,195.07,Bike,Sun,East,2773.86
9280,Urban,76.39,294.31,1,68.56,Bike,Wed,North,3622.38
9281,Rural,436.07,1257.9,1,114.74,Bike,Mon,North,887.79
9282,Rural,743.07,624.92,1,0.66,Van,Fri,South,774.54
9283,Urban,219.23,101.79,1,87.34,Bike,Wed,South,1909.97
9284,Highway,206.6,1450.39,1,51.4,Bike,Wed,East,4597.0
9285,Urban,388.19,406.15,1,151.19,Van,Mon,East,385.5
9286,Urban,1460.39,1406.18,1,47.46,Van,Mon,West,1826.42
9287,Highway,573.27,472.82,1,250.75,Bike,Wed,West,4041.39
9288,Highway,851.16,1252.2,1,264.87,Van,Sun,North,1754.01
9289,Rural,1057.92,1006.4,1,253.59,Truck,Tue,South,322.73
9290,Rural,1114.62,1296.09,1,294.54,Bike,Fri,North,3181.39
9291,Rural,1033.62,1464.89,1,274.39,Bike,Wed,South,4791.57
9292,Rural,508.71,1311.08,0,83.94,Truck,Mon,West,2919.28
9293,Highway,172.03,623.39,0,94.34,Van,Fri,South,4081.39
9294,Urban,426.17,1227.32,0,159.8,Truck,Mon,South,120.24
9295,Rural,319.39,1076.13,0,115.49,Truck,Fri,West,3319.65
9296,Rural,208.73,120.56,1,290.97,Van,Wed,West,797.39
9297,Highway,41.62,1396.75,1,101.86,Van,Sat,South,3507.85
9298,Highway,1403.91,714.96,0,222.02,Bike,Sat,East,2872.01
9299,Urban,1381.95,227.64,1,172.61,Bike,Sun,South,1147.2
9300,Urban,80.37,655.31,1,286.94,Bike,Thu,West,2945.89
9301,Highway,263.76,916.62,0,223.36,Van,Sat,East,3397.0
9302,Rural,213.55,872.23,1,91.09,Bike,Thu,East,4515.58
9303,Rural,425.43,874.95,1,59.12,Truck,Fri,North,4449.79
9304,Rural,310.08,406.08,1,256.39,Bike,Sun,West,4685.3
9305,Urban,1419.05,960.07,1,273.3,Van,Sun,North,4213.97
9306,Rural,130.83,1363.9,1,249.33,Van,Sun,West,2727.12
9307,Rural,321.45,601.34,1,221.23,Bike,Mon,East,4253.29
9308,Highway,125.68,956.95,1,96.52,Van,Mon,East,3625.01
9309,Rural,1470.68,388.66,1,151.61,Van,Mon,West,3702.72
9310,Highway,1378.03,100.97,1,274.71,Bike,Wed,East,814.91
9311,Rural,1076.36,891.03,1,40.47,Bike,Fri,West,939.18
9312,Urban,641.83,99.9,1,148.48,Truck,Wed,South,942.42
9313,Rural,289.32,1093.67,1,106.65,Van,Thu,West,1085.38
9314,Rural,336.13,1015.42,1,203.25,Bike,Thu,West,2119.24
9315,Highway,667.34,572.91,1,190.22,Truck,Mon,South,1611.25
9316,Highway,1153.49,634.6,1,168.02,Van,Mon,East,293.03
9317,Highway,400.77,1379.11,0,83.88,Van,Fri,East,3634.07
9318,Rural,469.63,49.31,1,47.87,Truck,Thu,East,2046.02
9319,Rural,901.92,858.06,1,235.3,Van,Fri,North,435.86
9320,Urban,360.41,1387.34,1,297.52,Bike,Thu,North,3955.85
9321,Rural,878.41,1373.56,1,50.73,Truck,Tue,West,146.77
